Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
So I've been hearing you as you've been talking and it's coming through that perhaps at the moment you're feeling a little sort of dissatisfied about where you're at in your life at the moment?,T,wYTzxk1g5LI_1,2,1,1,2,1,2
"Yeah, I mean you get to a stage sort of around 50 where you think, well what's it all been about? And you know, it just, feeling a bit stale and a bit like so much more behind me than ahead of me, that sort of stuff. I don't know if you can relate to that really, I mean given where you are in your life, I'm not sure if that is something you can even understand.",P,wYTzxk1g5LI_2,,,,,,
"Okay, so you've reached a point, so what I'm hearing you say is that you've reached a point and you're feeling, gee, am I getting a bit stale here? I feel like I've lived all of this life and that's behind me now, and what's ahead of me and where am I going? And perhaps a little concerned about whether or not I can relate?",T,wYTzxk1g5LI_3,1,1,0,2,1,2
"No offense, but I mean you remind me of my daughter, I mean sort of at the same sort of age, and so it's a bit hard for me to think well how would you even understand what I'm going through? I don't want to offend you or anything, but yeah.",P,wYTzxk1g5LI_4,,,,,,
"No, no. So how does that impact on you I guess, feeling that way or remind you of your daughter and how am I possibly going to understand what's going on for you? How is that making you feel sitting here now talking to me about these kinds of issues?",T,wYTzxk1g5LI_5,1,1,0,1,1,2
"I guess it's a bit like I'm not sure you really understand or could really, I mean if it's possible for someone to understand with that difference in age, simple as that, I guess I just wonder.",P,wYTzxk1g5LI_6,,,,,,
"You're wondering, you're uncertain as to whether I'm going to get it.",T,wYTzxk1g5LI_7,1,1,0,1,1,2
"Yeah, I mean you're a nice person and you're helpful and we're talking, but I'm just thinking, well maybe I need to talk to someone who's kind of been there and done that sort of thing.",P,wYTzxk1g5LI_8,,,,,,
"Sure, sure, sure. And I guess this is an issue that might sort of come up a bit and I think maybe we should maybe talk about how in this between us, how is it going to be made I guess easier? How can I for you make you feel like I'm getting it?",T,wYTzxk1g5LI_9,1,1,0,1,1,2
"I'm not sure. I mean it's hard to say I guess. Either we get it or we don't get it, I just don't know. Yeah, I just don't know.",P,wYTzxk1g5LI_10,,,,,,
"So with that uncertainty, does it feel for you like we can make progress together, with not being sure whether we can resolve it and feeling uncertain? How do you feel?",T,wYTzxk1g5LI_11,2,2,2,2,1,2
"Yeah, I mean I guess there's some things you can understand thinking them through, I just think there are some feelings that maybe that you won't know about or what it's really like to have been there and been a parent and that sort of stuff. So it's just, you know, levels of connection I guess.",P,wYTzxk1g5LI_12,,,,,,
"Okay, and I'm sensing that that is important for you in what you're bringing up, that it would be important for you to feel those levels of connection?",T,wYTzxk1g5LI_13,1,1,0,1,1,2
"Yeah, because I just want someone, when I say what I want to say, I just want to know that I'm not just saying it to thin air, it's kind of with someone who really will get it.",P,wYTzxk1g5LI_14,,,,,,
"Sure. Okay, well I guess and thanks for sharing that with me, Alf. And I guess from my perspective, certainly I haven't been through many of the same issues that you have, and you are the expert on your life and your thoughts and feelings at this point in time. I guess for me, perhaps what I bring is just some knowledge about generally how feelings, thoughts, stages of life impact on people. And so I do feel that perhaps we can make some progress together if we combine our two forces, I guess, you with your expertise on you and me with the knowledge of general psychology type stuff. And so what I'm hearing is from you that you don't want it to be like you're speaking in thin air. So would it be helpful as a bit of a process thing if I check in with you, reflect back to you what I'm hearing and give you the opportunity to say, ""No, that's really not quite it"" or ""Yeah, that's spot on"", so you don't feel like it's talking to thin air?",T,wYTzxk1g5LI_15,2,2,1,2,2,2
